Establishment_PredictedPowerScore,Establishment_ID,Establishment_Rank,Establishment_Street,Establishment_Name
94.6821180602,96959,378,BARDSTOWN RD.,KOSAIR SHRINE
94.6844588346,34526,379,SHELBYVILLE ROAD,PLEHN'S BAKERY
94.6851866094,86968,380,W. MAIN STREET,IMPELLIZZERI'S PIZZA
94.6883625904,99951,381,FERN VALLEY RD.,INDI'S FAST FOOD RESTAURANT
94.7010689006,34379,382,PRESTON HIGHWAY,A & W ROOT BEER -LONG JOHN SILVERS
94.7020640443,33605,383,HERR LANE,LOS AZTECAS
94.7021275173,99413,384,N. 34TH STREET,VICTORY LANE BAR & GRILL
94.7083713304,81788,385,CRUMS LANE,WINGS STATION
94.7085995836,35038,386,OLD SHEPHERDSVILLE ROAD,STRIKE AND SPARE FAMILY FUN CENTER
94.7115345334,92610,387,BARDSTOWN ROAD,MCDONALD'S
94.7173052501,35211,388,BROWNSBORO ROAD,PAT'S STEAK HOUSE
94.7209558487,85267,389,HERR LANE,BOOMBOZZ TAPHOUSE WESTPORT VILLAGE
94.7243010576,74656,390,SHELBYVILLE ROAD,P.F. CHANG'S
94.7355106787,83668,391,WATTERSON TRAIL,SKYVIEW PARK
94.7386090439,100352,392,SHELBYVILLE ROAD,SMOOTHIE KING #716
94.7401514797,90397,393,STANDIFORD PLAZA,SONIC
94.7438517832,69329,394,BULLITT LANE,BRAVO CUCINO ITALIAN
94.7511948416,98686,395,DIXIE HWY,GATTI 'S PIZZA
94.7564838984,71307,396,CITADEL WAY,TUMBLEWEED
94.7565552967,99785,397,TERRY RD.,CHINA DRAGON
94.756702552,100105,398,W. WOODLAWN AVE.,SAFARI GRILL
94.7613362537,91640,399,W MARKET ST,INDI'S FAST FOOD
94.7663646848,39967,400,DIXIE HIGHWAY,MCDONALD'S #35
94.7693141648,35213,401,CANE RUN ROAD,MIKE LINNIG'S RESTAURANT
94.7727424648,38244,402,W BROADWAY,PIZZA HUT #013426
94.7739119848,88836,403,SHELBYVILLE ROAD,SONIC DRIVE IN
94.7746393527,85041,404,FRANKFORT AVENUE,BISTRO AT CLUB OLMSTEAD
94.7841920485,34301,405,BARDSTOWN RD,WILDWOOD CTRY CL KITCHEN
94.7864144822,88541,406,DIXIE HIGHWAY,BUD'S TAVERN
94.7969479322,89770,407,BARDSTOWN ROAD,DAIRY QUEEN
94.8068017502,97214,408,S. 4TH ST.,EMBASSY SUITES
94.8097804577,96157,409,TIMBER RIDGE DR.,L & J CAFE
94.8164295213,82652,410,GAGEL AVENUE,MANSLICK ROLLERDOME
94.8214781361,32534,411,DEL RIO PLACE,KRAZY DAVES NEIGHBORHOOD PUB & GRILL
94.8217692953,91503,412,S 2ND ST,SPALDING DINING SERVICES
94.8234273033,56317,413,BRECKENRIDGE LANE,RED SUN
94.8290765841,99781,414,TAYLORSVILLE RD.,HAPPY CHINA
94.8294362942,34648,415,TAYLORSVILLE ROAD,LE RELAIS
94.8340887202,35229,416,OUTER LOOP,GREAT AMERICAN COOKIE
94.8387596735,68306,417,W. BROADWAY,PAPA JOHN'S PIZZA #200
94.8471700921,90323,418,S. HURSTBOURNE PKWY,KANSAI JAPANESE STEAKHOUSE
94.8531481495,84792,419,S. 2ND STREET,MAGNOLIA BAR & GRILL
94.8590436993,75562,420,BARDSTOWN ROAD,FRISCH'S BIG BOY #203
94.8607786687,33649,421,LEXINGTON RD,FISHERY
94.8610822743,100002,422,VON ALLMEN CT. STE 101,JOY LUCK
94.8610822743,100014,423,S. 4TH ST.,OLD LOUISVILLE TAVERN
94.8628137897,34011,424,DIXIE HGWY,TACO BELL #3376
94.8768059867,77666,425,NORTON COMMONS BLVD,KAREM'S GRILL & PUB
94.8785378491,97267,426,BARDSTOWN RD.,PASHA'S MEDITERRANEAN GRILL & CAFE
94.8793230376,100712,427,FISCHER PARK DRIVE,OLD CHICAGO PIZZA
94.8853696657,77885,428,PARAMOUNT PARK DRIVE,EL NOPAL MEXICAN CUISINE
94.8873740393,85263,429,W. MAIN STREET,PATRICK O'SHEAS
94.8874619251,59630,430,DIXIE HIGHWAY,SKYLINE CHILI #4
94.8898934308,94941,431,PRESTON HWY.,BEEF O'BRADY'S
94.8916675094,72637,432,DIXIE HIGHWAY,PENN STATION
94.8940949181,82251,433,LAGRANGE ROAD,EL MARIACHI
94.8974165456,99329,434,TAYLOR BLVD,RALLY'S
94.8986331253,71704,435,CHAMBERLAIN LANE,NEW DIRECTIONS BAR & GRILL
94.9056350672,96927,436,BULLITT LN.,ASPEN CREEK GRILL
94.9096110955,101510,437,DIXIE HWY,FRONTIER DINER CAFE
94.9123840908,90608,438,EASTERN PKWY,EL NOPAL
94.9155100536,99650,439,PRESTON HWY,EL TACO LOCO
94.9286096468,67329,440,FERN VALLEY ROAD,FRANCISCAN COMMUNITIES HEALTHCARE CTR
94.9327880194,94796,441,SHELBYVILLE RD.,WHITE CASTLE #43
94.9334108979,70592,442,CITADEL WAY,FAMOUS DAVE'S
94.933652785,84636,443,W. MARKET STREET,OSAKA JAPANESE RESTAURANT
94.9388687567,84714,444,SHELBYVILLE ROAD,MOLLY MALONES OF ST MATTHEWS
94.9415128526,64606,445,SPRINGHURST BLVD,FUJI JAPANESE STEAKHOUSE
94.9456475946,98534,446,DIXIE HWY,ASIAN HOUSE
94.9467305553,96840,447,CHENOWETH LN.,CHEDDAR BOX TOO
94.9482158209,88440,448,TAYLOR BOULEVARD,DAIRY QUEEN #097
94.9579415999,96945,449,S. FIRST ST.,TOONERVILLE DELI
94.9613817402,78566,450,SEARS AVENUE,CAFE LOU-LOU
94.9634087095,33612,451,WESTPORT RD,WENDY'S RESTAURANT
94.9649713186,96595,452,SHELBYVILLE ROAD,RICE
94.9690472922,87354,453,SWAN STREET,HAMMERHEADS
94.9728871568,34193,454,BARDSTOWN RD,WENDY'S #170234
94.9730845398,91775,455,FAIRDALE RD,FAIRDALE YOUTH BASEBALL CONCESSION
94.9793451575,34393,456,BARDSTOWN ROAD,TWO LANE LIQUOR & BAR
94.9800498752,94491,457,BAXTER AVE,EL TACO LUCHADOR
94.983606037,93451,458,SHELBYVILLE RD.,APPLEBEE'S GRILL & BAR
94.9841286652,95833,459,BARDSTOWN RD.,LOUVINO
94.9860144994,82993,460,SHELBYVILLE ROAD,EL TORO
94.9893383781,91650,461,SHELBYVILLE ROAD,MELLOW MUSHROOM
94.9988003345,56899,462,OUTER LOOP,WENDY'S #310
95.0032149307,33371,463,EVERGREEN ROAD,VFW POST MIDDLETOWN
95.0044534073,64408,464,STANDIFORD PLAZA DR,WAFFLE HOUSE #1398
95.0072994068,33589,465,W. BROADWAY,WENDY'S
95.009091001,62735,466,BROWNSBORO ROAD,OUTBACK STEAKHOUSE
95.0106606669,53649,467,BARDSTOWN ROAD,FERN & MOODY'S
95.0159451464,86553,468,DIXIE HIGHWAY,WAFFLE HOUSE
95.0161534776,94722,469,"S. HURSTBOURNE, SUITE 102",MOMMA'S MUSTARD PICKLES & BBQ
95.0184666543,99319,470,S. HURSTBOURNE PKWY.,EL NOPAL
95.0218837763,90941,471,DIXIE HWY,BURGER KING
95.0259870509,98296,472,FRANKFORT AVE,JOELLAS HOT CHICKEN
95.0274608706,91740,473,HERR LN,GHYSLAIN
95.0305590558,86827,474,S. HURSTBOURNE PARKWAY,BRICK HOUSE TAVERN & TAP
95.0306763504,35988,475,EAST HILL STREET,HILL ST. FISH FRY
95.0309513728,94149,476,SHELBYVILLE RD.,ROOSTER'S
95.0323788364,100430,477,BERRY BLVD.,ANGILO'S PIZZA
95.0362140215,88048,478,PRESTON HIGHWAY,PONDEROSA
95.0374415192,95618,479,VALLEY STATION RD.,LONE WOLF FAMILY SPORTS PUB
95.0474936368,76934,480,HESS LANE,WING ZONE
95.0475186751,89389,481,W. WASHINGTON STREET,TROLL PUB UNDER THE BRIDGE
95.047799492,91086,482,DIXIE HWY,BURGER KING
95.0542086428,92184,483,POPLAR LEVEL RD,CHICAGO STEAK AND LEMONADE
95.0553045584,34030,484,S. PRESTON ST,FRANCISCAN SHELTER HOUSE
95.0583899687,85497,485,S. 26TH STREET,FEED THE CITY
95.0594916846,60962,486,BARDSTOWN ROAD,BEARNO'S PIZZA
95.0679279193,97380,487,DUTCHMANS LANE,WILD EGGS
95.0685658525,101056,488,TAYLORSVILLE ROAD,GOLDEN CORRAL
95.0685658525,101351,489,TERMINAL DR,BOOK & BOURBON SOUTHERN KITCHEN
95.0685658525,101787,490,TAYLORSVILLE ROAD,HOMETOWN PIZZA
95.0687131077,100532,491,WORTHINGTON LANE,GLEN OAKS COUNTRY CLUB
95.0703688466,46365,492,MAIN STREET,COTTAGE CAFE
95.0737297609,93049,493,GALENE DRIVE,FAMILY CIRCLE CONCESSIONS
95.0743622425,70710,494,CRITTENDEN DRIVE,FOUR POINTS BY SHERATON
95.0769675098,89771,495,BLUEGRASS PKWY,DAIRY QUEEN
95.0866593605,96902,496,W. OAK ST.,BARAKA RESTAURANT
95.0925889419,55139,497,BARDSTOWN ROAD,HIDEAWAY SALOON
95.0995907458,49409,498,POPLAR LEVEL ROAD,LOLITA'S TACOS INC.
95.1030743313,64982,499,LAGRANGE ROAD,KFC
95.1039176973,61470,500,BLUE LICK ROAD,NEW SILVER HEIGHTS BINGO
95.1049001238,94667,501,W. BROADWAY,LEGENDS BAR AND GRILL
95.1072359831,34715,502,TAYLOR BLVD,WENDY'S
95.1133901068,89596,503,GOSS AVENUE,DOUBLE DRAGON
95.1163449034,88843,504,DIXIE HIGHWAY,DOUBLE DRAGON II
95.1279297016,88047,505,PORTLAND AVENUE,DAIRY QUEEN
95.1294184051,85118,506,OUTER LOOP,MCDONALD'S
95.1305927366,71377,507,WHITTINGTON PARKWAY,BROWNIE'S GRILL & BAR
95.130935156,54481,508,DIXIE HIGHWAY,TEXAS ROADHOUSE
95.1312508483,93015,509,BRECKENRIDGE LN.,LIL DIAMOND CAFE
95.1338589639,43513,510,BLUEGRASS PARKWAY,MCDONALD'S
95.1399954254,78692,511,PRESTON HIGHWAY,ROOSTERS
95.1410871399,100672,512,DIXIE HWY,ARBY'S
95.1437882774,96848,513,BARDSTOWN RD.,BAMBI BAR
95.1471652932,34009,514,BARDSTOWN RD,UPTOWN CAFE
95.1545605058,41186,515,LINN STATION ROAD,SICHUAN GARDENS
95.1583738338,95199,516,BLUEGRASS PKWY.,STADIUM JOE'S SPORTS CAFE
95.1585891039,34792,517,UPPER RIVER RD,CUNNINGHAM'S CREEKSIDE
95.1706351163,88153,518,NATIONAL TURNPIKE,DAIRY QUEEN
95.1712818226,35028,519,OAKLAWN DR,CAPTAIN D'S #3517
95.1737340232,95805,520,BARDSTOWN RD.,CHIPOTLE MEXICAN GRILL
95.180893361,91945,521,PHILLIPS LANE,KY AQUACULTURE ASSN.
95.1828355359,42087,522,SIGNATURE DR,SHONEY'S #1772
95.1848059464,87146,523,DIXIE HIGHWAY,MARK'S FEED STORE
95.1898828909,63216,524,DIXIE HIGHWAY,PENN STATION
95.1911147006,82249,525,LAGRANGE RD,SELENA'S AT WILLOW LAKE TAVERN
95.1946289289,35064,526,E. CHESTNUT STREET,ADA'S KITCHEN
95.1969135723,34716,527,TAYLOR BLVD,GOLDEN STAR
95.1999023038,82866,528,S. 4TH STREET,Z'S OYSTER BAR & STEAKHOUSE
95.2019039866,98409,529,PRESTON HWY,EL TROPICO RESTAURANT BAR
95.2029266268,90012,530,SPRINGHURST BLVD,SONIC DRIVE IN
95.2043093825,33966,531,W. MARKET ST,OLD SPAGHETTI FACTORY
95.2092798461,99178,532,SHELBYVILLE RD SUITE 103,SMASHBURGER
95.2094271014,100433,533,BARDSTOWN ROAD,SUPERCHEFS
95.2166557057,98002,534,BARDSTOWN RD,STOUT BURGERS AND BEERS
95.2188482413,89892,535,SWAN ST,COME BACK INN
95.2225540951,96504,536,DUTCHMANS LN.,HOOTERS
95.2247250074,34811,537,BISHOP LN,LEE'S RESTAURANT
95.2262420248,87827,538,BRECKENRIDGE LANE,JOCKS SPORTS BAR
95.2273017167,82708,539,WATTERSON TRL,JOHNNY V'S
95.2275206094,101124,540,S 2ND ST,SAM'S GYROS
95.2275206094,101208,541,S BROOK ST,SABOR LATINO
95.2275206094,101256,542,PHILLIPS LN,KY CATTLEMEN'S ASSN. SW6
95.2275206094,101591,543,SHELBYVILLE RD,SAKURA BLUE
95.2283786466,90292,544,BARDSTOWN RD,DUNKIN DONUTS #349892
95.2337651397,92568,545,BLUE LICK RD.,DOUBLE DRAGON
95.2454668622,99540,546,S. 7TH STREET,ANOTHER PLACE SANDWICH SHOP
95.2475218862,87040,547,WALLACE AVENUE,DIORIO'S PIZZA
95.2516607456,96425,548,S. 4TH ST.,DUNKIN DONUTS #353573
95.2532846167,33938,549,N. 4TH ST,GALT HOUSE EAST BANQUET KITCHEN
95.2553735071,87290,550,BARDSTOWN ROAD,MARK'S FEED STORE
95.2587411111,96979,551,OLD 3RD ST RD,CHINA CASTLE
95.2605019947,78307,552,DUTCHMANS LANE,PENN STATION
95.2615226958,33122,553,WESTPORT RD.,EL NOPAL
95.2615325426,33411,554,DIXIE HWY,KFC Y052-032
95.2630057811,32609,555,DIXIE HWY,CAPTAIN D'S #3532
95.2651980575,72894,556,MAPLE BROOK DRIVE,FIESTA TIME MEXICAN GRILL
95.2745003898,33479,557,4TH STREET,GATSBY'S ON 4TH / SEELBACH HILTON
95.2745802759,63091,558,OUTER LOOP F.C. #7,MAX ORIENT
95.2765750135,81207,559,WALLACE AVENUE,HOME CUISINE
95.2769818744,97750,560,S. JACKSON ST,U OF L HOSPITAL FOOD SERVICE
95.2802280093,78391,561,GOOSE CREEK ROAD,GOOSE CREEK DINER
95.2818011335,99325,562,DIXIE HWY,GOODFELLAS TAVERN
95.283127518,88332,563,S. 5TH STREET,BENDOYA
95.2865354964,57936,564,BARDSTOWN ROAD,TONY BOOM BOZZ
95.2892479012,64047,565,STEPHAN DRIVE,COVER ALL CAFE
95.2906964362,86324,566,COMMERCE CROSSING,FLEXTRONICS CAFE
95.2923715267,99024,567,BARDSTOWN RD,SAPPORO
95.2948118433,89631,568,DIXIE HIGHWAY,TACO BELL
95.296108066,94489,569,SHEPHERDSVILLE RD.,CASTAWAY LOUNGE
95.2966093427,68301,570,SMYRNA PARKWAY,AMERICAN VETS POST #61
95.2997986022,36778,571,S 4TH STREET,OAK ROOM / SEELBACH HILTON
95.3022048148,87477,572,WALLACE AVENUE,SIMPLY THAI
95.3036257315,34844,573,S. 3RD ST,MOBY DICK WINKLER
95.3041633066,81490,574,CEDAR CENTER WAY,SAKE BLUE - JAPANESE BISTRO
95.3043668835,33657,575,OECHSLI AVE,HAVANA RUMBA
95.3088948148,82842,576,WESTPORT ROAD,ROOTIES SPORTS BAR & GRILLE
95.3100705253,95342,577,OLD TAYLORSVILLE RD.,RUCKRIEGEL FIELD BASEBALL
95.3101616054,70559,578,S. FLOYD STREET,PAPA JOHN'S CARDINAL STADIUM / MAIN KITCHEN
95.3124597062,52892,579,INDIAN OAKS CIRCLE,HOLE IN THE WALL
95.3138960367,83104,580,SHELBYVILLE RD,JASON'S DELI
95.3148763318,88051,581,POPLAR LEVEL ROAD,DAIRY QUEEN #311
95.3173472129,33953,582,POPLAR LEVEL RD,WENDY'S
95.3182710121,56419,583,DUTCHMANS LANE,TEXAS ROADHOUSE
95.3184270782,34783,584,MOCKINGBIRD VALLEY DR,LOUISVILLE COUNTRY CLUB
95.3250454896,44200,585,GILMORE LANE,LYNNVIEW LIQUORS
95.3268282671,80288,586,RAGGARD ROAD,SONIC DRIVE-IN
95.3281640334,98520,587,DUNDEE RD,MIGO
95.3359324871,33115,588,E. JEFFERSON ST,HAMPTON INN
95.3377987211,89079,589,BARDSTOWN ROAD,HEART & SOY
95.3396905146,34973,590,HURSTBOURNE PARKWAY,OLIVE GARDEN ITALIAN #1327
95.3450151206,33438,591,BARDSTOWN RD,LILLY'S RESTAURANT
95.3586113585,43625,592,DIXIE HIGHWAY,PAPA JOHN'S PIZZA #16
95.3588488079,81556,593,TAYLORSVILLE ROAD,HARDEE'S
95.363587595,45222,594,FRANKFORT AVENUE,VINT
95.3647455588,97783,595,"SHELBYVILLE ROAD, SUITE 101",YANG KEE NOODLE
95.3659098737,34687,596,SOUTH PARK RD,SOUTH PARK COUNTRY CLUB
95.3666642261,100490,597,S. 4TH STREET SUITE C,SHAHRAZAD
95.3683583473,84839,598,W. JEFFERSON STREET,COMMUNITY TRANSITIONAL SERVICES
95.3732005487,95549,599,FRANKFORT AVE,OLMSTED
95.3755212809,65319,600,ARTHUR STREET,DAYS INN
95.3771333257,78333,601,SOUTHSIDE DRIVE,BEECHMONT YOUTH SPORTS
95.3814121291,50277,602,7TH STREET RD,PAPA JOHN'S PIZZA #21
95.3951568774,85485,603,PRESTON HIGHWAY,ARBY'S
95.4021448135,71826,604,S. 4TH STREET,TGI FRIDAY'S
95.4051421278,48362,605,SIGNATURE DR,FRISCH'S BIG BOY #119
95.4057018179,92445,606,W MAIN ST SUITE 100,DOWN ONE
95.4146973472,82484,607,PHILLIPS LANE,STRIKE ZONE
95.4169106796,100800,608,S. 4TH STREET,GUY FIERI'S SMOKEHOUSE
95.4191482502,34257,609,SHELBYVILLE ROAD,SCOTTY'S
95.4201052133,94496,610,S. 4TH ST.,WEST END BAPTIST CHURCH
95.4229363839,69764,611,PRESTON HIGHWAY,EL NOPAL
95.4247777524,91465,612,BARDSTOWN RD,HIGHLANDS TAP ROOM GRILL
95.4272357339,68713,613,BARDSTOWN ROAD,PENN STATION EAST COAST SUBS
95.4296055478,64337,614,SHELBYVILLE ROAD,MAKI OF JAPAN
95.4308228618,85038,615,GOOSE CREEK RD,TAJ PALACE
95.4337643366,88197,616,CANE RUN ROAD,ANNIE'S PIZZA
95.4350041876,99743,617,BARDSTOWN RD.,SOMEWHERE LOUISVILLE
95.4376978142,34222,618,BARDSTOWN RD,BUCKHEAD MOUNTAIN GRILL
95.4379456624,85861,619,ZORN AVENUE,EL NOPAL
95.4452611628,44198,620,BARDSTOWN ROAD,STEVENS & STEVENS FOOD SHOP
95.4490636251,99744,621,MCHENRY ST.,FINN'S SOUTHERN KITCHEN
95.450529998,33403,622,MUD LANE,BLUE LICK OPTIMIST
95.4530976957,85763,623,S. HURSTBOURNE PARKWAY,IHOP
95.4530976957,96747,624,S. HURSTBOURNE PKWY.,BOOMBOZZ CRAFT PIZZA & TAP HOUSE
95.4633336156,67341,625,S. 3RD STREET,INDI'S RESTAURANT
95.4641125314,34295,626,BARDSTOWN RD,FIESTA MEXICAN #3
95.4649257178,72909,627,WESTPORT ROAD,CHICK-FIL-A
95.4719780155,88448,628,BRECKENRIDGE LANE,MCALLISTER'S DELI
95.4720392721,36391,629,UPPER RIVER ROAD,AMERICAN TURNERS
95.4720403935,68285,630,SUMMIT PLAZA DRIVE,STONEY RIVER LEGENDARY STEAKS
95.4735766489,34720,631,TAYLOR BLVD,WYANDOTTE TAVERN
95.4767070419,34866,632,S. 5TH STREET,CRAVINGS
95.4768308371,43435,633,S. PRESTON ST.,VOA MID-STATES
95.478270235,83179,634,BEULAH CHURCH ROAD,PUERTO VALLARTA SUITE # 109
95.488225651,92093,635,S HURSTBOURNE PKWY,CATTLEMAN'S ROADHOUSE
95.4885864124,89940,636,TAYLORSVILLE RD,EL NOPAL INC
95.4996227648,70155,637,S. 3RD STREET-SUITE 102,HONG KONG FAST FOOD
95.5008185621,63553,638,LAGRANGE ROAD,MCDONALD'S
95.5031968939,99162,639,DIXIE HWY,RALLY'S
95.5033441492,100724,640,PHILLIPS LN.,J. GUMBOS/AMAZING CHICKEN EH3
95.5036756181,40824,641,KENTUCKY MILLS DRIVE,ARBY'S
95.5072552581,68656,642,HURSTBOURNE GEM LANE,LONGHORN STEAKHOUSE
95.5098491952,94199,643,"N. HURSTBOURNE PKWY, SUITE 100",PAPA MURPHY'S
95.5134227762,34491,644,ABRAHAM FLEXNOR WAY,WALL STREET DELI
95.5173576249,96124,645,NORTON COMMONS BLVD,TEA STATION CHINESE BISTRO
95.5230112958,91664,646,SHELBYVILLE RD,TIN ROOF
95.5248052613,45373,647,HIKES LANE,SUBWAY - 10519
95.5255221863,40912,648,WATTERSON TRAIL,EL NOPAL MEXICAN RESTAURANT
95.5267981123,97835,649,SHELBYVILLE RD SUITE 105,TAZIKI'S MEDITERRANEAN CAFE
95.5294030813,88154,650,SHELBYVILLE ROAD,LIU'S GARDEN
95.5343212271,99273,651,PRESTON HWY,RALLY'S
95.536948521,33659,652,BARDSTOWN RD,HOMEMADE ICE CREAM
95.539834278,46733,653,E. JEFFERSON STREET,JEFFERSON ST. BAPTIST CENTER
95.5422902191,34835,654,N. 4TH AVE.,AL J'S/THELMA'S DELI (THE GALT HOUSE)
95.5458553634,34727,655,TAYLORSVILLE ROAD,AIR DEVILS INN
95.5485510167,32611,656,DIXIE HWY,KFC Y052-020
95.5498633993,32815,657,FEGENBUSH LANE,HITCHING POST INN
95.5526379803,94205,658,S. 4TH ST.,EL MOLCAJETE
95.5527567598,35203,659,CANE RUN ROAD,INDI'S RESTAURANT
95.5537251107,47419,660,LANDMARK DRIVE,LAKE FOREST COUNTRY CLUB
95.5602818127,94615,661,E MARKET ST  #110,WILD RITA'S
95.5757181813,99661,662,STANDIFORD PLAZA DRIVE,WE'RE ROLLING PRETZEL CO.
95.5776772933,86626,663,S. 4TH STREET,ADDIS BAR & GRILL
95.5793072101,36906,664,SOUTH CLAY STREET,SHIRLEY MAE'S CAFE
95.5813259063,56897,665,GREENWOOD ROAD,MCDONALD'S
95.5825971516,88266,666,RIVER ROAD,CAST IRON STEAK HOUSE
95.58303718,71263,667,S. 5TH STREET,CHEER KING STAR
95.5843866631,57170,668,BROWNSBORO ROAD,888 GREAT WALL
95.5866888886,93996,669,PRESTON HWY.,BARRY'S CHEESESTEAKS
95.588405834,32877,670,BARDSTOWN ROAD,ALA CART CAFE
95.5901008484,70722,671,W. WOODLAWN AVENUE,PENN STATION
95.5916580637,33201,672,BARDSTOWN ROAD,ZA'S PIZZA & PUB
95.5928186007,82543,673,BARDSTOWN ROAD,MCDONALD'S
95.5971051097,33858,674,BARDSTOWN RD,TACO BELL/PIZZA HUT EXPRESS #2511
95.5974500664,62284,675,BLANKENBAKER PARKWAY,PENN STATION #5
95.6006457841,92342,676,W. MAIN STREET,MILKWOOD
95.6056117584,45260,677,WHITTINGTON PARKWAY,Z'S OYSTER BAR & STEAKHOUSE
95.6089131759,79324,678,BRENT STREET,CAFE
95.6092571386,34201,679,BARDSTOWN RD,BRISTOL BAR & GRILLE
95.609905545,66618,680,W MUHAMMAD ALI BLVD,CENTRAL HIGH SCHOOL FOOTBALL CONCESSIONS
95.6103042862,35204,681,BROWNSBORO ROAD,DOMINO'S PIZZA #1423
95.6189655519,91695,682,LEXINGTON RD,ZOES KITCHEN
95.6199803506,34857,683,NORTHWESTERN PKWY,SHAWNEE GOLF COURSE
95.620234158,72123,684,ROBIN ROAD,AUDUBON COUNTRY CLUB POOL SNACK BAR
95.6271406832,55272,685,NEW BLANKENBAKER LN,BURGER KING #544
95.6292038818,34092,686,BARDSTOWN ROAD,CUMBERLAND BREWS
95.629604196,88055,687,U.S. HWY. 42,DAIRY QUEEN
95.6350600908,58847,688,DIXIE HIGHWAY,PIZZA HUT #013429
95.6353144328,85172,689,SHELBYVILLE ROAD SUITE 113,HOME RUN BURGERS #3
95.6376027719,81119,690,E. BROADWAY,LONG JOHN SILVERS #15
95.6384282486,58859,691,DIXIE HIGHWAY,VALLEY HIGH CONCESSION
95.6393965501,50192,692,S. HURSTBOURNE LANE,BUCA DI BEPPO
95.6408709446,35200,693,CANE RUN ROAD,WENDY'S #170283
95.6421443942,71031,694,LIME KILN LN,MCALISTER'S DELI # 1135
95.652707716,89368,695,E. MAIN STREET,AGAINST THE GRAIN
95.6565217567,77405,696,S. HURSTBOURNE PARKWAY,MIMI'S CAFE
95.6570753849,33054,697,W MUHAMMAD ALI BLVD,PENDENNIS CLUB
95.6574816913,33062,698,GREENWOOD ROAD,GREENWOOD BINGO
95.6588908136,91739,699,FRANKFORT AVE,CASPIAN GRILL
95.6621032822,91980,700,DIXIE HWY,SUBWAY
95.6654139929,71450,701,BARDSTOWN ROAD,ASIATIQUE RESTAURANT
95.6719838007,90002,702,OECHSLI AVE,CHARIM
95.6739038914,87358,703,TANGELO DR.  CONCESSION,ST BERNARD GYMNASIUM
95.6867366825,91646,704,OUTER LOOP,NEW VIEW BAR AND GRILL
95.6885564386,34845,705,NEW CUT RD,KFC
95.6892270584,79560,706,HOLIDAY MANOR SUITE 1,SHIRAZ MEDITERRANEAN GRILL
95.6925869641,99128,707,S. 4TH ST,HAPPY DRAGON CAFE
95.700010907,66465,708,FISCHER PARK DRIVE,JERSEY MIKE'S SUBS #2
95.7021658405,72902,709,CHAMPION FARMS DRIVE,PANERA BREAD #904
95.7022278474,33492,710,7TH ST RD,PIZZA HUT #013419
95.7051727617,95358,711,MURPHY LN. STE #B,FUN FOOD KITCHEN & DELI
95.7076943918,83730,712,WESTPORT ROAD,CHINA CAFE
95.7099212955,86627,713,S. FLOYD STREET,PNC CLUB KITCHEN
95.7102698224,57089,714,E. MARKET STREET,P.T.'S SHOW CLUB
95.7106804721,100781,715,S. 3RD STREET,SUBWAY
95.7106804721,100914,716,SUMMIT PLAZA DR,BLAZE PIZZA #1179
95.7106804721,101598,717,STANLEY GAULT PKWY,EASTPOINT STATION CAFE
95.7110234804,34135,718,DEERING ROAD,VALLEY DAIRY FREEZE INC.
95.7116959051,52528,719,N. 4TH ST,GALT HOUSE / BANQUET KITCHEN
95.7122536964,33814,720,NEWBURG ROAD,UNIVERSITY DINING HALL
95.7259143372,82496,721,DIXIE HIGHWAY,CHRISTI'S CAFE
95.7295591686,97209,722,LANDIS RIDGE DR.,BILLY GOAT TAVERN KY AKA THE GOAT
95.7300351651,34471,723,ROGER E SCHUPP ST,AERO CLUB
95.7311345678,81979,724,S. 2ND STREET,SENOR IGUANAS
95.7390734846,65089,725,PRESTON HIGHWAY,POPEYE'S
95.7411883373,63865,726,E. MAIN STREET,CENTERPLATE / MAIN KITCHEN ARENA
95.7463820891,34372,727,PRESTON HWY,BEARNO'S LITTLE SICILY
95.7471878138,71813,728,S. 4TH STREET,HARD ROCK CAFE
95.7478499146,92039,729,U.S. HWY 42,HOMEMADE ICE CREAM & PIE KITCHEN
95.7478706429,94057,730,LAGRANGE RD,CHINA ONE
95.7480726968,34667,731,HURSTBOURNE CLUB LANE,HURSTBOURNE COUNTRY CLUB
95.7501613211,56580,732,S. SHELBY STREET,VOLUNTEERS OF AMERICA
95.7539694754,32579,733,DIXIE HWY,BONNIE & CLYDE'S PIZZA
95.7559111219,88858,734,S. 7TH STREET,FANTASY ISLAND
95.7571277016,33917,735,U.S. HIGHWAY 42,ARBY'S #1400
95.7572124211,33630,736,BARDSTOWN RD,WENDY'S
95.7643014373,90758,737,S 4TH ST,PRINCE HOOKAH LOUNGE OF LOUISVILLE
95.7649061685,90132,738,MUD LANE SUITE 102,PENN STATION
95.7651082515,100446,739,GOSS AVENUE,GOSS AVENUE PUB
95.7657911908,86037,740,FERN VALLEY ROAD,MCDONALD'S
95.7658571096,85393,741,SHELBYVILLE ROAD,SENOR IGUANAS
95.7671223209,69470,742,SHELBYVILLE ROAD,JERSEY MIKE'S SUBS
95.7735518475,82712,743,SHELBYVILLE RD,CHICK-FIL-A
95.7745584125,32827,744,FLAT ROCK ROAD,LONG RUN GOLF CLUB
95.7780380071,81894,745,RUCKRIEGEL PARKWAY,MCDONALD'S
95.7788731783,95153,746,PHILLIPS LN.,KY KINGDOM SWAMPWATER JACK'S
95.7797290778,85043,747,SHELBYVILLE ROAD,SUBWAY
